Gene.ID	Chrom	Gene.Name	Biotype	SRR3133925_nodiff_rep1	SRR3133926_nodiff_rep2	SRR3133927_nodiff_rep3	SRR3133928_diff_rep1	SRR3133929_diff_rep2	SRR3133930_diff_rep3
ENSG00000198574	1	SH2D1B	protein_coding	0	0	0	0	0	0
ENSG00000152332	1	UHMK1	protein_coding	2966	2520	2619	2087	2957	2872
ENSG00000117143	1	UAP1	protein_coding	1089	989	995	884	1151	1103
ENSG00000162733	1	DDR2	protein_coding	3711	3486	3415	6654	6931	6657
ENSG00000132196	1	HSD17B7	protein_coding	312	288	281	622	678	670
ENSG00000185860	1	CCDC190	protein_coding	2	1	4	0	0	1
ENSG00000117152	1	RGS4	protein_coding	5199	5093	5566	2954	3412	3422
ENSG00000143248	1	RGS5	protein_coding	142573	129151	130721	76980	108763	122904
ENSG00000143228	1	NUF2	protein_coding	1688	1546	1675	370	714	673
ENSG00000185630	1	PBX1	protein_coding	1315	1359	1352	1881	1760	1394
ENSG00000162761	1	LMX1A	protein_coding	0	0	0	0	0	0
ENSG00000143171	1	RXRG	protein_coding	0	0	0	0	0	0
ENSG00000162763	1	LRRC52	protein_coding	0	0	0	0	0	0
ENSG00000143198	1	MGST3	protein_coding	1615	1403	1461	2320	2366	2403
ENSG00000143149	1	ALDH9A1	protein_coding	1284	1227	1189	1636	1644	1564
ENSG00000143183	1	TMCO1	protein_coding	3219	2875	2990	3632	3514	3347
ENSG00000143179	1	UCK2	protein_coding	2674	2582	2212	1267	2116	1983
ENSG00000188859	1	FAM78B	protein_coding	853	754	726	451	740	801
ENSG00000143157	1	POGK	protein_coding	3548	3268	3100	2070	3396	3241
ENSG00000152382	1	TADA1	protein_coding	748	658	679	431	587	646
ENSG00000143195	1	ILDR2	protein_coding	0	0	0	0	1	0
ENSG00000143194	1	MAEL	protein_coding	0	0	0	0	0	0
ENSG00000143167	1	GPA33	protein_coding	0	1	0	0	0	0
ENSG00000198842	1	DUSP27	protein_coding	0	0	0	0	0	0
ENSG00000143190	1	POU2F1	protein_coding	1434	1406	1497	978	1599	1530
ENSG00000198821	1	CD247	protein_coding	5	2	3	7	4	2
ENSG00000143162	1	CREG1	protein_coding	566	487	473	1951	897	792
ENSG00000198771	1	RCSD1	protein_coding	0	4	1	3	1	1
ENSG00000197965	1	MPZL1	protein_coding	3829	3385	3395	5454	5550	5282
ENSG00000143199	1	ADCY10	protein_coding	4	4	5	8	3	11
ENSG00000143158	1	MPC2	protein_coding	477	426	439	472	500	495
ENSG00000143164	1	DCAF6	protein_coding	883	773	898	1257	1367	1320
ENSG00000143147	1	GPR161	protein_coding	2882	2857	2619	2827	4266	3842
ENSG00000143155	1	TIPRL	protein_coding	2817	2479	2656	2032	2509	2514
ENSG00000213064	1	SFT2D2	protein_coding	1630	1394	1519	1583	1729	1586
ENSG00000143178	1	TBX19	protein_coding	85	88	79	116	107	115
ENSG00000143185	1	XCL2	protein_coding	0	0	0	0	1	0
ENSG00000143184	1	XCL1	protein_coding	0	0	2	0	0	1
ENSG00000143196	1	DPT	protein_coding	26	26	33	9	12	12
ENSG00000143153	1	ATP1B1	protein_coding	8999	8447	8209	3488	3816	3741
ENSG00000143156	1	NME7	protein_coding	771	683	713	724	854	778
ENSG00000117475	1	BLZF1	protein_coding	940	837	830	1067	1159	1229
ENSG00000117477	1	CCDC181	protein_coding	242	226	226	218	253	269
ENSG00000117479	1	SLC19A2	protein_coding	568	489	455	303	435	458
ENSG00000198734	1	F5	protein_coding	0	0	0	2	0	3
ENSG00000174175	1	SELP	protein_coding	1	0	1	0	0	0
ENSG00000000460	1	C1orf112	protein_coding	674	589	603	159	380	353
ENSG00000188404	1	SELL	protein_coding	0	0	0	0	0	0
ENSG00000007908	1	SELE	protein_coding	8	8	9	0	0	0
ENSG00000171806	1	METTL18	protein_coding	188	185	158	164	180	196
ENSG00000000457	1	SCYL3	protein_coding	453	421	409	390	463	476
ENSG00000075945	1	KIFAP3	protein_coding	1274	1171	1145	1482	1671	1790
ENSG00000203740	1	METTL11B	protein_coding	0	0	1	0	1	0
ENSG00000120370	1	GORAB	protein_coding	258	257	255	289	278	282
ENSG00000116132	1	PRRX1	protein_coding	3	0	1	0	0	0
ENSG00000117501	1	MROH9	protein_coding	0	0	0	0	0	0
ENSG00000007933	1	FMO3	protein_coding	0	0	0	0	0	0
ENSG00000094963	1	FMO2	protein_coding	0	0	0	0	0	0
ENSG00000010932	1	FMO1	protein_coding	3	0	1	1	1	5
ENSG00000076258	1	FMO4	protein_coding	1	1	1	2	3	3
ENSG00000117523	1	PRRC2C	protein_coding	10093	9655	9157	5434	10020	9381
ENSG00000283683	1	MYOCOS	protein_coding	1	1	1	1	0	0
ENSG00000034971	1	MYOC	protein_coding	0	0	0	0	0	0
ENSG00000117533	1	VAMP4	protein_coding	491	439	503	415	545	536
ENSG00000010165	1	EEF1AKNMT	protein_coding	3115	3019	2560	1961	2797	2483
ENSG00000197959	1	DNM3	protein_coding	31	33	30	189	120	100
ENSG00000135845	1	PIGC	protein_coding	807	786	826	959	909	1118
ENSG00000180999	1	C1orf105	protein_coding	0	3	1	1	0	4
ENSG00000094975	1	SUCO	protein_coding	2265	1903	1783	2611	2813	2816
ENSG00000117560	1	FASLG	protein_coding	0	0	0	0	0	0
ENSG00000120337	1	TNFSF18	protein_coding	2	3	1	1	2	1
ENSG00000117586	1	TNFSF4	protein_coding	48	33	38	96	80	101
ENSG00000117592	1	PRDX6	protein_coding	4193	3666	3397	3842	4025	3840
ENSG00000162753	1	SLC9C2	protein_coding	3	4	3	11	5	6
ENSG00000285777	1	AL139142.2	protein_coding	2	3	2	6	5	6
ENSG00000183831	1	ANKRD45	protein_coding	42	25	29	41	46	45
ENSG00000232113	1	TEX50	protein_coding	0	0	0	0	0	0
ENSG00000076321	1	KLHL20	protein_coding	815	818	729	748	960	999
ENSG00000120334	1	CENPL	protein_coding	373	420	357	120	228	236
ENSG00000117593	1	DARS2	protein_coding	1876	1794	1748	839	1638	1548
ENSG00000185278	1	ZBTB37	protein_coding	1027	973	936	690	1216	1319
ENSG00000117601	1	SERPINC1	protein_coding	5	3	8	3	3	4
ENSG00000135870	1	RC3H1	protein_coding	917	853	798	744	952	947
ENSG00000152061	1	RABGAP1L	protein_coding	482	436	452	455	595	576
ENSG00000203737	1	GPR52	protein_coding	1	0	0	1	0	1
ENSG00000116161	1	CACYBP	protein_coding	3163	2771	2845	1716	2633	2548
ENSG00000120333	1	MRPS14	protein_coding	724	622	652	887	935	867
ENSG00000120332	1	TNN	protein_coding	105	99	71	12	12	18
ENSG00000235750	1	KIAA0040	protein_coding	176	158	119	220	318	278
ENSG00000116147	1	TNR	protein_coding	466	509	520	280	378	314
ENSG00000143207	1	COP1	protein_coding	1295	1099	1305	2152	2014	1611
ENSG00000116183	1	PAPPA2	protein_coding	36	35	29	2740	7461	5242
ENSG00000152092	1	ASTN1	protein_coding	778	701	587	167	244	156
ENSG00000198797	1	BRINP2	protein_coding	73	75	48	4	10	5
ENSG00000120341	1	SEC16B	protein_coding	0	0	0	3	3	4
ENSG00000075391	1	RASAL2	protein_coding	799	806	761	612	947	889
ENSG00000188585	1	CLEC20A	protein_coding	0	0	0	1	0	0
ENSG00000240021	1	TEX35	protein_coding	1	0	1	3	2	3
ENSG00000116191	1	RALGPS2	protein_coding	1098	1031	1036	1005	1383	1303
ENSG00000116194	1	ANGPTL1	protein_coding	4	7	4	34	17	17
ENSG00000116199	1	FAM20B	protein_coding	4724	4846	4645	2559	4182	4453
ENSG00000186283	1	TOR3A	protein_coding	1347	1227	1150	1462	1351	1486
ENSG00000143322	1	ABL2	protein_coding	2045	1953	1907	1277	2211	2230
ENSG00000057252	1	SOAT1	protein_coding	1028	923	947	1233	1461	1443
ENSG00000162779	1	AXDND1	protein_coding	4	8	2	3	11	6
ENSG00000116218	1	NPHS2	protein_coding	0	0	0	0	0	0
ENSG00000162782	1	TDRD5	protein_coding	8	6	10	7	18	30
ENSG00000143340	1	FAM163A	protein_coding	6091	6046	4771	9946	8889	8605
ENSG00000169905	1	TOR1AIP2	protein_coding	2742	2658	2479	3833	4030	3958
ENSG00000143337	1	TOR1AIP1	protein_coding	1611	1394	1304	2717	2284	2485
ENSG00000135837	1	CEP350	protein_coding	2406	2197	2259	1216	2062	1901
ENSG00000116260	1	QSOX1	protein_coding	3310	3088	2412	18381	8336	6797
ENSG00000121454	1	LHX4	protein_coding	351	348	323	116	236	249
ENSG00000230124	1	ACBD6	protein_coding	2256	2201	1917	1734	1967	2122
ENSG00000143324	1	XPR1	protein_coding	12199	10858	10350	2821	4660	5178
ENSG00000135835	1	KIAA1614	protein_coding	1831	1885	1413	415	1738	1671
ENSG00000135823	1	STX6	protein_coding	1784	1626	1557	909	1387	1305
ENSG00000153029	1	MR1	protein_coding	35	26	21	163	125	124
ENSG00000162783	1	IER5	protein_coding	2036	1948	1641	1350	1704	1537
ENSG00000198216	1	CACNA1E	protein_coding	4	6	2	1	2	1
ENSG00000179930	1	ZNF648	protein_coding	6	7	6	9	27	33
ENSG00000135821	1	GLUL	protein_coding	4035	3686	3791	2953	3708	3485
ENSG00000203730	1	TEDDM1	protein_coding	0	0	2	1	1	1
ENSG00000121446	1	RGSL1	protein_coding	0	0	0	0	0	0
ENSG00000135828	1	RNASEL	protein_coding	0	0	0	0	0	1
ENSG00000143333	1	RGS16	protein_coding	990	918	908	449	1235	1140
ENSG00000135824	1	RGS8	protein_coding	12	12	19	29	101	73
ENSG00000135838	1	NPL	protein_coding	234	219	176	246	397	377
ENSG00000135829	1	DHX9	protein_coding	11038	10391	10353	5953	9350	8977
ENSG00000157060	1	SHCBP1L	protein_coding	0	0	0	0	0	0
ENSG00000135862	1	LAMC1	protein_coding	6932	6633	5773	17802	17793	16405
ENSG00000058085	1	LAMC2	protein_coding	6	5	0	0	1	1
ENSG00000157064	1	NMNAT2	protein_coding	4039	3691	3376	872	1601	1609
ENSG00000116698	1	SMG7	protein_coding	3900	3727	3621	2389	3621	3423
ENSG00000116701	1	NCF2	protein_coding	2	4	5	1	1	5
ENSG00000162704	1	ARPC5	protein_coding	5301	4705	4399	5883	6152	5982
ENSG00000143344	1	RGL1	protein_coding	832	794	739	1081	1047	980
ENSG00000173627	1	APOBEC4	protein_coding	1	1	0	1	0	0
ENSG00000198756	1	COLGALT2	protein_coding	183	185	150	351	258	266
ENSG00000198860	1	TSEN15	protein_coding	1113	962	976	936	1192	1302
ENSG00000116667	1	C1orf21	protein_coding	2639	2342	2049	2345	2031	1889
ENSG00000116406	1	EDEM3	protein_coding	2641	2297	2347	1899	2597	2402
ENSG00000135842	1	FAM129A	protein_coding	310	233	251	460	349	268
ENSG00000121481	1	RNF2	protein_coding	697	603	660	671	868	826
ENSG00000121486	1	TRMT1L	protein_coding	914	810	823	704	798	684
ENSG00000116668	1	SWT1	protein_coding	293	236	261	325	371	327
ENSG00000116679	1	IVNS1ABP	protein_coding	5291	4859	4962	2038	3310	3165
ENSG00000143341	1	HMCN1	protein_coding	0	0	1	2	3	2
ENSG00000116690	1	PRG4	protein_coding	6	4	8	7	12	14
ENSG00000047410	1	TPR	protein_coding	8340	7677	7774	6375	9173	9216
ENSG00000157181	1	ODR4	protein_coding	853	781	734	970	1077	1139
ENSG00000262180	1	OCLM	protein_coding	18	32	25	11	32	30
ENSG00000116703	1	PDC	protein_coding	0	1	2	2	2	3
ENSG00000073756	1	PTGS2	protein_coding	264	159	171	25	14	10
ENSG00000116711	1	PLA2G4A	protein_coding	3	1	1	22	21	8
ENSG00000162670	1	BRINP3	protein_coding	0	1	0	13	33	54
ENSG00000150681	1	RGS18	protein_coding	0	0	0	0	0	0
ENSG00000253148	1	RGS21	protein_coding	0	0	0	0	0	0
ENSG00000090104	1	RGS1	protein_coding	0	0	0	0	0	0
ENSG00000127074	1	RGS13	protein_coding	24	14	18	27	92	101
ENSG00000231767	1	AL136454.1	protein_coding	342	346	342	243	288	306
ENSG00000116741	1	RGS2	protein_coding	843	722	772	1258	1316	1341
ENSG00000116750	1	UCHL5	protein_coding	1781	1582	1607	1068	1631	1482
ENSG00000116747	1	RO60	protein_coding	1138	1000	1002	1187	1366	1367
ENSG00000023572	1	GLRX2	protein_coding	397	355	358	505	435	516
ENSG00000134371	1	CDC73	protein_coding	1575	1471	1400	1193	1644	1605
ENSG00000162630	1	B3GALT2	protein_coding	7	7	4	122	91	115
ENSG00000162687	1	KCNT2	protein_coding	828	738	699	802	1144	1180
ENSG00000000971	1	CFH	protein_coding	0	0	0	70	28	21
ENSG00000116785	1	CFHR3	protein_coding	0	0	0	0	0	0
ENSG00000244414	1	CFHR1	protein_coding	2	0	0	9	11	9
ENSG00000134365	1	CFHR4	protein_coding	1	0	1	0	2	1
ENSG00000080910	1	CFHR2	protein_coding	0	0	0	0	0	0
ENSG00000134389	1	CFHR5	protein_coding	1	0	0	0	0	0
ENSG00000143278	1	F13B	protein_coding	1	0	0	0	0	1
ENSG00000066279	1	ASPM	protein_coding	4605	4145	4623	678	1873	1543
ENSG00000177888	1	ZBTB41	protein_coding	716	639	695	914	1049	1000
ENSG00000134376	1	CRB1	protein_coding	126	104	103	263	408	358
ENSG00000213047	1	DENND1B	protein_coding	270	221	301	244	445	531
ENSG00000203724	1	C1orf53	protein_coding	53	47	46	88	90	93
ENSG00000143355	1	LHX9	protein_coding	89	90	90	266	565	603
ENSG00000151414	1	NEK7	protein_coding	620	548	602	909	1071	1059
ENSG00000151418	1	ATP6V1G3	protein_coding	0	0	0	0	2	2
ENSG00000081237	1	PTPRC	protein_coding	0	0	0	9	2	5
ENSG00000116833	1	NR5A2	protein_coding	1	2	0	1	2	0
ENSG00000162702	1	ZNF281	protein_coding	1216	1224	1114	823	1424	1293
ENSG00000118193	1	KIF14	protein_coding	1719	1597	1728	284	846	653
ENSG00000118197	1	DDX59	protein_coding	854	781	777	505	704	771
ENSG00000118200	1	CAMSAP2	protein_coding	2703	2505	2610	1844	2488	2288
ENSG00000170128	1	GPR25	protein_coding	2	5	1	1	0	0
ENSG00000163362	1	INAVA	protein_coding	206	152	151	104	186	131
ENSG00000116852	1	KIF21B	protein_coding	607	595	447	56	265	145
ENSG00000081248	1	CACNA1S	protein_coding	1	2	0	1	0	0
ENSG00000232237	1	ASCL5	protein_coding	23	21	17	7	16	17
ENSG00000116857	1	TMEM9	protein_coding	3759	3318	2893	6898	4738	4482
ENSG00000163395	1	IGFN1	protein_coding	21	10	13	15	29	10
ENSG00000081277	1	PKP1	protein_coding	2	7	3	1	0	0
ENSG00000118194	1	TNNT2	protein_coding	45	42	39	48	88	66
ENSG00000159166	1	LAD1	protein_coding	1	1	3	0	0	0
ENSG00000159173	1	TNNI1	protein_coding	0	0	0	5	9	6
ENSG00000174307	1	PHLDA3	protein_coding	1754	1664	1317	1740	1232	1324
ENSG00000159176	1	CSRP1	protein_coding	1036	954	861	2863	2375	2228
ENSG00000134369	1	NAV1	protein_coding	3209	3042	2783	1738	2558	1975
ENSG00000198700	1	IPO9	protein_coding	6702	6789	6230	4094	6507	5933
ENSG00000198892	1	SHISA4	protein_coding	612	583	455	2407	1363	1183
ENSG00000163431	1	LMOD1	protein_coding	10	12	13	33	38	31
ENSG00000134375	1	TIMM17A	protein_coding	2625	2374	2327	2136	2656	2573
ENSG00000176393	1	RNPEP	protein_coding	1793	1765	1602	2645	2220	2119
ENSG00000163435	1	ELF3	protein_coding	50	41	35	30	22	8
ENSG00000170075	1	GPR37L1	protein_coding	17	15	13	15	12	22
ENSG00000143862	1	ARL8A	protein_coding	2339	2372	1902	3467	4000	4093
ENSG00000143851	1	PTPN7	protein_coding	4	3	4	8	9	12
ENSG00000133067	1	LGR6	protein_coding	12	10	14	37	17	22
ENSG00000077152	1	UBE2T	protein_coding	2310	2176	2242	855	1388	1282
ENSG00000077157	1	PPP1R12B	protein_coding	1023	997	879	578	873	798
ENSG00000143858	1	SYT2	protein_coding	176	168	156	237	533	656
ENSG00000117139	1	KDM5B	protein_coding	4767	4741	4437	5981	7728	6871
ENSG00000183155	1	RABIF	protein_coding	554	458	461	522	653	613
ENSG00000117153	1	KLHL12	protein_coding	1629	1552	1440	1784	2038	2072
ENSG00000159346	1	ADIPOR1	protein_coding	3194	2954	2681	4143	3408	3481
ENSG00000159348	1	CYB5R1	protein_coding	714	709	516	1491	1171	1093
ENSG00000163444	1	TMEM183A	protein_coding	1317	1208	1190	855	1221	1030
ENSG00000143847	1	PPFIA4	protein_coding	919	900	745	500	914	824
ENSG00000122180	1	MYOG	protein_coding	0	0	0	0	0	0
ENSG00000163485	1	ADORA1	protein_coding	96	105	94	129	112	89
ENSG00000133055	1	MYBPH	protein_coding	2	0	0	0	0	0
ENSG00000133048	1	CHI3L1	protein_coding	8	9	4	1	0	1
ENSG00000133063	1	CHIT1	protein_coding	2	2	0	1	0	2
ENSG00000159388	1	BTG2	protein_coding	1402	1357	1298	1440	1096	1190
ENSG00000122176	1	FMOD	protein_coding	0	0	0	2	1	2
ENSG00000188783	1	PRELP	protein_coding	2	2	1	14	18	22
ENSG00000188770	1	OPTC	protein_coding	0	0	2	1	2	1
ENSG00000058668	1	ATP2B4	protein_coding	1384	1193	1046	3367	3849	3007
ENSG00000122188	1	LAX1	protein_coding	0	3	3	3	5	8
ENSG00000058673	1	ZC3H11A	protein_coding	22	22	21	19	12	12
ENSG00000257315	1	ZBED6	protein_coding	65	78	59	43	102	75
ENSG00000182004	1	SNRPE	protein_coding	1356	1150	1165	671	1002	977
ENSG00000143842	1	SOX13	protein_coding	302	318	271	280	331	255
ENSG00000143845	1	ETNK2	protein_coding	549	566	393	817	900	803
ENSG00000143839	1	REN	protein_coding	0	0	0	4	8	10
ENSG00000170498	1	KISS1	protein_coding	0	1	1	10	0	2
ENSG00000174567	1	GOLT1A	protein_coding	32	21	21	60	51	38
ENSG00000143850	1	PLEKHA6	protein_coding	10625	10294	8272	4350	9456	8269
ENSG00000158615	1	PPP1R15B	protein_coding	2185	1835	1847	1435	2112	2079
ENSG00000133056	1	PIK3C2B	protein_coding	744	700	623	560	912	787
ENSG00000198625	1	MDM4	protein_coding	1592	1742	1409	1490	1763	1895
ENSG00000170382	1	LRRN2	protein_coding	92	82	64	76	151	168
ENSG00000163531	1	NFASC	protein_coding	1129	1049	830	465	1179	1229
ENSG00000184144	1	CNTN2	protein_coding	348	318	251	156	277	292
ENSG00000174529	1	TMEM81	protein_coding	152	118	135	131	140	145
ENSG00000117222	1	RBBP5	protein_coding	1385	1342	1243	747	1098	1088
ENSG00000133059	1	DSTYK	protein_coding	1274	1213	1123	1129	1352	1275
ENSG00000133069	1	TMCC2	protein_coding	800	803	561	514	864	778
ENSG00000163545	1	NUAK2	protein_coding	94	112	80	49	36	29
ENSG00000162873	1	KLHDC8A	protein_coding	9	14	16	9	17	18
ENSG00000186007	1	LEMD1	protein_coding	0	1	0	0	0	0
ENSG00000281406	1	BLACAT1	protein_coding	2	1	0	0	0	0
ENSG00000117266	1	CDK18	protein_coding	524	519	374	722	1091	1164
ENSG00000174514	1	MFSD4A	protein_coding	68	70	56	87	74	88
ENSG00000158711	1	ELK4	protein_coding	616	583	552	498	651	658
ENSG00000158715	1	SLC45A3	protein_coding	288	269	210	258	348	261
ENSG00000069275	1	NUCKS1	protein_coding	18980	17570	18246	8975	12644	11718
ENSG00000117280	1	RAB29	protein_coding	636	590	537	943	1157	853
ENSG00000133065	1	SLC41A1	protein_coding	1440	1502	1351	1324	1520	1384
ENSG00000162877	1	PM20D1	protein_coding	11	14	9	3	7	13
ENSG00000174502	1	SLC26A9	protein_coding	8	9	3	0	1	0
ENSG00000276600	1	RAB7B	protein_coding	11	2	2	11	6	4
ENSG00000196188	1	CTSE	protein_coding	1	3	0	4	1	2
ENSG00000263961	1	RHEX	protein_coding	1	4	2	0	2	3
ENSG00000198049	1	AVPR1B	protein_coding	0	0	0	0	1	1
ENSG00000196550	1	FAM72A	protein_coding	128	123	128	29	69	70
ENSG00000266028	1	SRGAP2	protein_coding	1145	1146	1085	937	1227	1061
ENSG00000263528	1	IKBKE	protein_coding	36	33	26	87	49	36
ENSG00000266094	1	RASSF5	protein_coding	42	34	25	18	18	16
ENSG00000143486	1	EIF2D	protein_coding	1114	1128	959	780	799	820
ENSG00000143479	1	DYRK3	protein_coding	360	329	307	220	337	319
ENSG00000162889	1	MAPKAPK2	protein_coding	2910	2618	2259	3227	3040	2571
ENSG00000136634	1	IL10	protein_coding	0	0	0	0	0	0
ENSG00000142224	1	IL19	protein_coding	0	0	0	0	0	0
ENSG00000162891	1	IL20	protein_coding	0	0	0	0	0	0
ENSG00000162892	1	IL24	protein_coding	1	1	0	0	0	0
ENSG00000162894	1	FCMR	protein_coding	26	14	17	3	3	7
ENSG00000162896	1	PIGR	protein_coding	0	0	0	0	0	0
ENSG00000162897	1	FCAMR	protein_coding	1	0	0	0	0	0
ENSG00000182795	1	C1orf116	protein_coding	3	2	3	1	1	1
ENSG00000123836	1	PFKFB2	protein_coding	439	455	395	381	427	436
ENSG00000180667	1	YOD1	protein_coding	481	440	475	202	438	403
ENSG00000123843	1	C4BPB	protein_coding	0	0	0	0	0	0
ENSG00000123838	1	C4BPA	protein_coding	0	0	0	0	0	0
ENSG00000196352	1	CD55	protein_coding	0	0	0	0	1	0
ENSG00000117322	1	CR2	protein_coding	0	0	0	0	0	0
ENSG00000203710	1	CR1	protein_coding	0	0	0	0	0	0
ENSG00000197721	1	CR1L	protein_coding	0	0	0	0	1	1
ENSG00000117335	1	CD46	protein_coding	2564	2449	2479	3630	4192	4650
ENSG00000174059	1	CD34	protein_coding	7	8	13	14	29	24
ENSG00000076356	1	PLXNA2	protein_coding	4207	3756	2890	665	1608	1697
ENSG00000008118	1	CAMK1G	protein_coding	2	1	5	95	97	86
ENSG00000196878	1	LAMB3	protein_coding	66	60	53	41	16	9
ENSG00000123689	1	G0S2	protein_coding	129	95	101	107	52	51
ENSG00000117594	1	HSD11B1	protein_coding	240	158	150	1	5	1
ENSG00000009790	1	TRAF3IP3	protein_coding	23	13	7	13	14	16
ENSG00000162757	1	C1orf74	protein_coding	362	327	311	232	356	298
ENSG00000117595	1	IRF6	protein_coding	342	354	318	124	148	124
ENSG00000117597	1	UTP25	protein_coding	1104	1036	1036	520	718	685
ENSG00000143469	1	SYT14	protein_coding	1476	1362	1373	483	892	854
ENSG00000082497	1	SERTAD4	protein_coding	672	664	720	200	392	378
ENSG00000054392	1	HHAT	protein_coding	1154	1115	977	1208	1226	1268
ENSG00000143473	1	KCNH1	protein_coding	294	289	244	125	252	316
ENSG00000284299	1	AL590132.1	protein_coding	9	2	6	3	11	10
ENSG00000283952	1	AC092017.3	protein_coding	0	0	0	0	0	0
ENSG00000117625	1	RCOR3	protein_coding	1349	1331	1216	1268	1536	1573
ENSG00000082512	1	TRAF5	protein_coding	1654	1558	1337	1347	2073	2245
ENSG00000198570	1	RD3	protein_coding	3106	2880	2438	394	989	1100
ENSG00000170385	1	SLC30A1	protein_coding	1022	923	936	854	949	987
ENSG00000117650	1	NEK2	protein_coding	1082	1087	1138	264	574	509
ENSG00000123684	1	LPGAT1	protein_coding	3206	2901	3069	1604	2481	2484
ENSG00000143493	1	INTS7	protein_coding	1316	1129	1081	496	907	886
ENSG00000143476	1	DTL	protein_coding	2039	1787	1842	433	958	969
ENSG00000066027	1	PPP2R5A	protein_coding	425	435	438	482	551	520
ENSG00000065600	1	TMEM206	protein_coding	1413	1315	1221	1874	1770	1627
ENSG00000117691	1	NENF	protein_coding	947	986	862	2700	1751	1555
ENSG00000162772	1	ATF3	protein_coding	330	360	385	364	625	552
ENSG00000162771	1	FAM71A	protein_coding	0	0	0	0	0	0
ENSG00000123685	1	BATF3	protein_coding	38	41	30	133	148	134
ENSG00000117697	1	NSL1	protein_coding	1600	1407	1450	970	1315	1308
ENSG00000203705	1	TATDN3	protein_coding	386	313	350	409	430	396
ENSG00000185523	1	SPATA45	protein_coding	4	2	2	10	4	2
ENSG00000162769	1	FLVCR1	protein_coding	1425	1307	1164	657	1074	1012
ENSG00000143494	1	VASH2	protein_coding	1000	984	894	283	573	467
ENSG00000174606	1	ANGEL2	protein_coding	1335	1259	1191	1056	1312	1277
ENSG00000136643	1	RPS6KC1	protein_coding	1572	1470	1435	1827	2201	2076
ENSG00000117707	1	PROX1	protein_coding	3235	3363	3542	925	2539	2527
ENSG00000143499	1	SMYD2	protein_coding	1888	1762	1779	872	1362	1381
ENSG00000152104	1	PTPN14	protein_coding	239	205	215	1140	1236	949
ENSG00000117724	1	CENPF	protein_coding	10303	9800	11104	1863	5021	4063
ENSG00000082482	1	KCNK2	protein_coding	0	0	0	2	2	0
ENSG00000136636	1	KCTD3	protein_coding	2224	2153	2065	1685	2292	2103
ENSG00000042781	1	USH2A	protein_coding	23	15	16	7	6	7
ENSG00000196482	1	ESRRG	protein_coding	1544	1423	1573	332	783	677
ENSG00000092978	1	GPATCH2	protein_coding	795	742	715	634	834	791
ENSG00000162814	1	SPATA17	protein_coding	82	75	77	144	137	110
ENSG00000067533	1	RRP15	protein_coding	1144	989	984	668	949	932
ENSG00000092969	1	TGFB2	protein_coding	5	4	2	8	9	7
ENSG00000143353	1	LYPLAL1	protein_coding	277	250	244	377	406	339
ENSG00000215817	1	ZC3H11B	protein_coding	55	67	58	70	77	80
ENSG00000196660	1	SLC30A10	protein_coding	54	61	59	13	40	52
ENSG00000136628	1	EPRS	protein_coding	4378	4003	4176	3294	4754	4664
ENSG00000162813	1	BPNT1	protein_coding	1059	977	906	1156	1106	1048
ENSG00000067704	1	IARS2	protein_coding	5274	4884	4572	4216	5076	4504
ENSG00000118873	1	RAB3GAP2	protein_coding	2493	2204	2142	1468	2120	2101
ENSG00000116141	1	MARK1	protein_coding	978	866	806	691	863	836
ENSG00000162817	1	C1orf115	protein_coding	332	348	320	815	973	839
ENSG00000117791	1	MARC2	protein_coding	244	249	190	367	383	390
ENSG00000186205	1	MARC1	protein_coding	501	490	453	523	714	658
ENSG00000286231	1	AL445423.2	protein_coding	0	0	0	0	0	1
ENSG00000136630	1	HLX	protein_coding	83	102	66	445	278	258
ENSG00000143507	1	DUSP10	protein_coding	185	179	146	273	223	218
ENSG00000143512	1	HHIPL2	protein_coding	10	9	6	15	11	11
ENSG00000143498	1	TAF1A	protein_coding	600	548	470	337	492	495
ENSG00000154305	1	MIA3	protein_coding	2831	2626	2606	2814	3361	3197
ENSG00000186063	1	AIDA	protein_coding	725	665	616	818	1012	946
ENSG00000162819	1	BROX	protein_coding	1168	1087	1109	1264	1215	1155
ENSG00000197520	1	FAM177B	protein_coding	1	1	0	0	0	3
ENSG00000154309	1	DISP1	protein_coding	244	219	224	773	555	503
ENSG00000187554	1	TLR5	protein_coding	25	29	26	40	21	26
ENSG00000143502	1	SUSD4	protein_coding	11	8	10	12	21	11
ENSG00000178395	1	CCDC185	protein_coding	1	0	0	1	0	0
ENSG00000203697	1	CAPN8	protein_coding	0	4	3	0	0	0
ENSG00000162909	1	CAPN2	protein_coding	4601	4402	3894	4370	4652	4682
ENSG00000143514	1	TP53BP2	protein_coding	2485	2280	2312	2027	2866	2715
ENSG00000143756	1	FBXO28	protein_coding	1240	1150	1138	1049	1309	1228
